employee_id,employee_code,age,gender,marital_status,education_level,education_field,hire_date,employment_type,business_travel,distance_from_home_km,work_location,department_id,job_role,job_level,manager_id,status
935,EMP00935,32,Male,Divorced,4,Life Sciences,2016-02-21 09:08:41,Contract,Travel_Frequently,11,Hybrid,8,Sales Executive,2,1040.0,Active
936,EMP00936,56,Male,Married,3,Medical,2021-09-12 20:57:06,Full-time,Travel_Rarely,22,Remote,18,HR Manager,4,,Active
937,EMP00937,24,Female,Married,5,Medical,2011-06-10 02:00:30,Full-time,Non-Travel,6,Hybrid,2,HR Manager,1,3777.0,Active
938,EMP00938,25,Female,Married,4,HR,2012-08-29 12:21:30,Full-time,Non-Travel,37,Remote,4,Data Analyst,5,,Attrited
939,EMP00939,57,Male,Single,5,Technical,2022-09-09 11:55:50,Full-time,Travel_Rarely,21,Office,1,HR Manager,4,,Active
940,EMP00940,28,Female,Married,4,HR,2012-01-25 23:04:59,Contract,Travel_Rarely,12,Remote,19,Data Analyst,4,,Active
941,EMP00941,48,Male,Single,2,Technical,2019-01-28 14:50:00,Full-time,Travel_Rarely,7,Hybrid,11,Software Engineer,5,,Active
942,EMP00942,51,Male,Single,2,Marketing,2012-04-01 03:42:52,Full-time,Travel_Frequently,2,Remote,6,Manager,4,,Active
943,EMP00943,29,Female,Single,5,Medical,2022-07-13 02:22:32,Full-time,Travel_Rarely,39,Office,19,Data Analyst,2,1652.0,Active
944,EMP00944,49,Female,Single,3,Marketing,2019-09-21 16:30:22,Contract,Non-Travel,41,Remote,14,Data Analyst,5,,Active
945,EMP00945,34,Female,Divorced,1,Marketing,2021-09-09 04:21:09,Full-time,Travel_Frequently,24,Office,19,Data Analyst,4,,Attrited
946,EMP00946,42,Male,Single,3,Medical,2021-08-19 16:03:14,Full-time,Travel_Frequently,26,Hybrid,13,Manager,4,,Active
947,EMP00947,31,Male,Married,3,Marketing,2020-03-09 03:09:20,Full-time,Non-Travel,25,Remote,12,Manager,5,,Active
948,EMP00948,43,Female,Single,1,Life Sciences,2022-06-18 06:14:10,Full-time,Travel_Frequently,20,Office,10,Manager,1,4049.0,Active
949,EMP00949,21,Male,Married,2,Technical,2020-03-02 02:15:21,Full-time,Travel_Rarely,40,Office,19,HR Manager,3,3477.0,Active
950,EMP00950,57,Female,Single,2,HR,2017-08-22 14:01:05,Full-time,Travel_Rarely,41,Remote,11,Data Analyst,5,,Attrited
951,EMP00951,41,Male,Divorced,1,Medical,2022-07-29 12:46:50,Contract,Travel_Rarely,42,Remote,12,Manager,1,867.0,Active
952,EMP00952,46,Female,Single,4,Life Sciences,2018-04-26 17:17:43,Full-time,Travel_Rarely,44,Remote,7,Software Engineer,4,,Active
953,EMP00953,56,Female,Single,3,HR,2021-02-05 20:10:12,Full-time,Travel_Frequently,2,Remote,8,Manager,2,3124.0,Attrited
954,EMP00954,43,Male,Divorced,5,HR,2020-07-18 10:55:59,Full-time,Non-Travel,42,Remote,17,Sales Executive,4,,Active
955,EMP00955,21,Female,Single,2,HR,2022-01-06 12:12:02,Full-time,Travel_Frequently,35,Office,3,Sales Executive,4,,Active
956,EMP00956,35,Female,Married,5,Marketing,2020-06-28 04:41:31,Full-time,Non-Travel,33,Hybrid,6,Data Analyst,1,3733.0,Active
957,EMP00957,41,Male,Single,1,Marketing,2014-10-31 16:48:36,Full-time,Non-Travel,17,Office,12,Data Analyst,5,,Active
958,EMP00958,29,Female,Single,5,Marketing,2013-03-21 00:42:30,Full-time,Travel_Rarely,22,Remote,15,Data Analyst,3,489.0,Active
959,EMP00959,29,Male,Single,5,Marketing,2012-03-28 00:59:00,Full-time,Travel_Frequently,1,Remote,7,HR Manager,3,4747.0,Active
960,EMP00960,30,Female,Divorced,3,Life Sciences,2010-03-07 06:25:13,Full-time,Travel_Rarely,37,Hybrid,6,Sales Executive,5,,Active
961,EMP00961,46,Male,Single,1,Marketing,2021-11-08 02:38:44,Full-time,Travel_Frequently,30,Remote,12,Sales Executive,5,,Attrited
962,EMP00962,55,Female,Single,5,Medical,2016-05-13 05:10:30,Full-time,Travel_Frequently,46,Hybrid,12,Data Analyst,2,2172.0,Active
963,EMP00963,45,Female,Married,2,HR,2011-04-22 20:45:16,Full-time,Travel_Rarely,6,Remote,4,Sales Executive,5,,Active
964,EMP00964,46,Female,Single,1,Life Sciences,2016-12-13 06:35:42,Contract,Travel_Frequently,41,Office,9,Sales Executive,2,4555.0,Active
965,EMP00965,31,Female,Single,2,Marketing,2019-05-23 23:01:59,Full-time,Travel_Rarely,14,Hybrid,17,HR Manager,5,,Attrited
966,EMP00966,58,Male,Single,4,HR,2016-08-25 08:52:13,Full-time,Non-Travel,36,Office,2,Software Engineer,2,3999.0,Active
967,EMP00967,22,Male,Single,5,Life Sciences,2014-01-25 12:29:59,Full-time,Travel_Rarely,33,Remote,5,Data Analyst,5,,Active
968,EMP00968,27,Male,Married,1,HR,2017-09-11 21:04:45,Full-time,Travel_Frequently,38,Office,10,Software Engineer,5,,Active
969,EMP00969,38,Male,Married,2,Life Sciences,2020-08-28 19:59:14,Full-time,Travel_Frequently,39,Office,6,Software Engineer,3,178.0,Active
970,EMP00970,47,Male,Divorced,5,Technical,2011-05-23 06:03:54,Full-time,Non-Travel,6,Office,6,HR Manager,4,,Attrited
971,EMP00971,54,Male,Single,3,Life Sciences,2021-05-14 09:48:49,Full-time,Non-Travel,26,Hybrid,5,Sales Executive,4,,Active
972,EMP00972,47,Male,Divorced,2,Marketing,2015-02-24 18:07:44,Full-time,Non-Travel,24,Hybrid,8,Data Analyst,2,3602.0,Active
973,EMP00973,37,Female,Divorced,2,HR,2019-08-13 22:02:45,Full-time,Travel_Rarely,33,Hybrid,3,Manager,1,3933.0,Active
974,EMP00974,44,Female,Single,4,HR,2014-03-03 08:04:44,Full-time,Travel_Rarely,8,Office,14,Software Engineer,3,1696.0,Active
975,EMP00975,45,Female,Married,3,HR,2015-01-04 20:38:00,Full-time,Travel_Frequently,44,Office,5,Software Engineer,5,,Active
976,EMP00976,27,Female,Married,4,Medical,2022-10-23 03:10:42,Full-time,Non-Travel,43,Remote,15,HR Manager,3,1638.0,Active
977,EMP00977,26,Male,Single,3,Medical,2010-02-02 07:47:16,Full-time,Non-Travel,34,Hybrid,9,Software Engineer,1,2906.0,Active
978,EMP00978,44,Male,Single,2,Marketing,2022-10-09 20:27:20,Full-time,Travel_Rarely,34,Remote,15,Software Engineer,3,2376.0,Attrited
979,EMP00979,53,Male,Married,4,Technical,2010-06-26 21:31:09,Full-time,Travel_Frequently,24,Office,19,Software Engineer,1,4697.0,Active
980,EMP00980,49,Female,Single,5,Medical,2010-05-19 21:49:44,Full-time,Non-Travel,2,Hybrid,16,HR Manager,1,4766.0,Active
981,EMP00981,42,Male,Single,3,Life Sciences,2015-01-12 07:11:57,Full-time,Travel_Rarely,8,Remote,8,Sales Executive,1,3486.0,Active
982,EMP00982,46,Female,Single,2,Marketing,2019-07-09 14:55:13,Full-time,Travel_Rarely,25,Office,15,Software Engineer,1,2820.0,Active
983,EMP00983,48,Male,Married,1,Technical,2017-03-28 09:21:55,Full-time,Non-Travel,30,Office,11,Data Analyst,1,4919.0,Active
984,EMP00984,41,Male,Divorced,3,Life Sciences,2010-01-04 02:21:49,Contract,Non-Travel,32,Office,4,Software Engineer,5,,Active
985,EMP00985,27,Male,Divorced,3,HR,2021-05-05 10:37:23,Full-time,Travel_Frequently,30,Hybrid,10,Software Engineer,3,3421.0,Active
986,EMP00986,37,Male,Single,5,Medical,2011-11-29 17:39:07,Full-time,Non-Travel,7,Hybrid,10,Data Analyst,4,,Active
987,EMP00987,40,Female,Married,3,Life Sciences,2020-09-15 12:15:57,Full-time,Travel_Rarely,48,Remote,2,HR Manager,4,,Active
988,EMP00988,40,Female,Single,3,Technical,2020-10-05 08:31:54,Full-time,Non-Travel,24,Office,8,Manager,5,,Active
989,EMP00989,42,Male,Married,5,Marketing,2019-05-05 03:11:49,Full-time,Non-Travel,9,Hybrid,8,Data Analyst,2,1828.0,Active
990,EMP00990,48,Female,Single,5,Life Sciences,2013-09-15 08:41:51,Full-time,Travel_Frequently,16,Hybrid,9,Manager,1,1620.0,Active
991,EMP00991,27,Male,Married,4,Marketing,2012-03-03 18:55:49,Full-time,Travel_Rarely,2,Office,2,Sales Executive,3,2324.0,Active
992,EMP00992,21,Male,Married,2,HR,2015-08-21 15:32:06,Full-time,Non-Travel,35,Office,14,Sales Executive,1,2933.0,Active
993,EMP00993,52,Male,Divorced,2,Technical,2013-09-18 13:37:08,Full-time,Travel_Rarely,34,Remote,20,Software Engineer,1,786.0,Active
994,EMP00994,33,Male,Single,4,Technical,2011-10-06 00:08:40,Full-time,Travel_Frequently,22,Remote,2,Software Engineer,4,,Active
995,EMP00995,50,Female,Divorced,2,Medical,2022-10-24 00:34:41,Full-time,Travel_Rarely,19,Remote,4,HR Manager,1,2962.0,Attrited
996,EMP00996,43,Male,Divorced,3,Technical,2010-06-19 05:15:13,Full-time,Non-Travel,49,Hybrid,3,Manager,3,3059.0,Active
997,EMP00997,39,Male,Married,4,Life Sciences,2010-09-04 23:28:35,Full-time,Non-Travel,21,Hybrid,14,Sales Executive,3,3663.0,Attrited
998,EMP00998,52,Female,Single,4,Life Sciences,2020-09-25 04:23:58,Contract,Travel_Frequently,12,Hybrid,16,Sales Executive,4,,Active
999,EMP00999,50,Male,Married,2,Life Sciences,2017-01-24 11:30:59,Full-time,Travel_Frequently,11,Hybrid,15,Software Engineer,5,,Active
1000,EMP01000,49,Female,Married,1,HR,2015-02-24 22:00:51,Full-time,Travel_Frequently,19,Hybrid,7,Software Engineer,4,,Attrited
1001,EMP01001,49,Male,Married,2,Technical,2018-01-30 03:26:19,Full-time,Travel_Rarely,6,Office,18,HR Manager,4,,Active
1002,EMP01002,50,Male,Single,1,Technical,2013-06-22 06:51:00,Contract,Travel_Rarely,42,Remote,20,Software Engineer,1,17.0,Attrited
1003,EMP01003,36,Male,Single,4,Life Sciences,2018-06-02 09:35:52,Full-time,Travel_Rarely,14,Remote,6,Software Engineer,2,4143.0,Active
1004,EMP01004,39,Male,Married,1,Medical,2013-05-20 04:49:22,Contract,Travel_Rarely,33,Remote,16,HR Manager,5,,Active
1005,EMP01005,38,Male,Single,3,Medical,2014-12-25 13:42:22,Full-time,Travel_Frequently,47,Remote,11,Software Engineer,5,,Active
1006,EMP01006,21,Male,Married,5,Technical,2010-07-15 03:57:54,Full-time,Travel_Rarely,38,Office,2,Software Engineer,5,,Active
1007,EMP01007,34,Female,Single,1,Technical,2020-02-01 10:02:05,Full-time,Travel_Rarely,13,Hybrid,2,Software Engineer,1,3916.0,Active
1008,EMP01008,22,Male,Single,5,Marketing,2017-09-19 11:56:25,Full-time,Travel_Rarely,26,Hybrid,14,Manager,4,,Active
1009,EMP01009,48,Female,Divorced,3,Technical,2015-12-08 16:56:37,Full-time,Travel_Rarely,14,Hybrid,9,Sales Executive,1,284.0,Active
1010,EMP01010,50,Female,Married,5,Life Sciences,2022-04-27 12:16:02,Full-time,Travel_Frequently,45,Remote,12,Data Analyst,3,3006.0,Active
1011,EMP01011,58,Male,Divorced,3,HR,2010-12-31 23:05:20,Full-time,Travel_Frequently,24,Remote,3,Sales Executive,2,3402.0,Attrited
1012,EMP01012,24,Female,Divorced,5,Technical,2016-11-20 21:05:27,Full-time,Non-Travel,48,Office,5,Manager,2,1750.0,Active
1013,EMP01013,21,Male,Married,5,Technical,2017-12-22 21:42:03,Contract,Non-Travel,1,Office,9,Data Analyst,1,1378.0,Active
1014,EMP01014,28,Female,Married,2,Life Sciences,2017-04-12 18:01:36,Full-time,Travel_Rarely,46,Hybrid,3,Sales Executive,4,,Active
1015,EMP01015,49,Male,Single,1,Marketing,2020-07-08 07:25:37,Full-time,Travel_Rarely,45,Hybrid,18,HR Manager,5,,Active
1016,EMP01016,59,Female,Married,5,Technical,2016-02-12 06:57:54,Full-time,Travel_Frequently,30,Hybrid,2,Manager,3,3126.0,Active
1017,EMP01017,23,Female,Divorced,4,Medical,2011-03-08 00:00:51,Full-time,Non-Travel,10,Hybrid,4,HR Manager,3,3854.0,Active
1018,EMP01018,52,Male,Divorced,2,Medical,2012-12-20 14:08:14,Full-time,Travel_Rarely,10,Hybrid,13,HR Manager,2,3377.0,Active
1019,EMP01019,30,Female,Married,1,Medical,2022-07-31 01:34:29,Full-time,Non-Travel,28,Hybrid,17,Sales Executive,4,,Attrited
1020,EMP01020,30,Male,Divorced,2,HR,2013-02-02 01:58:03,Full-time,Non-Travel,4,Remote,9,Data Analyst,5,,Active
1021,EMP01021,39,Male,Single,1,HR,2012-12-26 06:01:58,Contract,Non-Travel,14,Office,19,Software Engineer,2,1069.0,Attrited
1022,EMP01022,54,Male,Divorced,3,Technical,2013-05-31 13:46:22,Full-time,Travel_Frequently,12,Office,14,Software Engineer,4,,Active
1023,EMP01023,53,Male,Single,5,Technical,2010-03-29 07:13:32,Full-time,Travel_Rarely,38,Remote,13,Manager,5,,Active
1024,EMP01024,43,Male,Divorced,4,Technical,2021-10-23 04:46:42,Full-time,Travel_Rarely,47,Hybrid,5,HR Manager,1,4056.0,Active
1025,EMP01025,48,Female,Single,2,HR,2014-05-06 06:37:28,Full-time,Travel_Frequently,37,Hybrid,18,Manager,4,,Attrited
1026,EMP01026,52,Female,Single,2,Technical,2014-09-20 06:04:05,Full-time,Travel_Frequently,10,Hybrid,15,Sales Executive,3,2503.0,Attrited
1027,EMP01027,27,Female,Married,2,Life Sciences,2022-04-28 12:59:43,Full-time,Travel_Frequently,41,Office,11,HR Manager,4,,Active
1028,EMP01028,49,Male,Single,2,Marketing,2012-05-25 00:37:43,Full-time,Non-Travel,27,Office,19,Software Engineer,4,,Attrited
1029,EMP01029,28,Female,Married,5,Medical,2014-04-09 21:25:32,Full-time,Non-Travel,42,Hybrid,5,Sales Executive,4,,Active
1030,EMP01030,21,Female,Divorced,1,Medical,2017-08-14 07:48:48,Full-time,Travel_Rarely,12,Hybrid,7,Sales Executive,5,,Attrited
1031,EMP01031,23,Female,Divorced,5,Life Sciences,2018-11-21 07:46:57,Full-time,Travel_Rarely,22,Remote,2,Manager,5,,Active
1032,EMP01032,44,Female,Divorced,3,Technical,2021-02-27 02:19:01,Contract,Non-Travel,4,Hybrid,19,Manager,1,396.0,Active
1033,EMP01033,43,Female,Single,5,HR,2012-05-17 05:10:58,Full-time,Non-Travel,29,Remote,16,Data Analyst,1,540.0,Attrited
1034,EMP01034,28,Male,Divorced,5,Technical,2011-04-01 21:01:04,Contract,Travel_Frequently,36,Hybrid,3,Software Engineer,5,,Active
1035,EMP01035,57,Male,Divorced,3,Technical,2020-02-26 03:17:41,Full-time,Non-Travel,45,Hybrid,10,Software Engineer,5,,Attrited
1036,EMP01036,23,Female,Married,5,Medical,2015-02-18 12:16:04,Contract,Travel_Rarely,14,Hybrid,12,Manager,2,1308.0,Active
1037,EMP01037,53,Male,Married,1,Medical,2018-03-19 10:43:08,Full-time,Travel_Rarely,12,Remote,2,Software Engineer,4,,Active
1038,EMP01038,48,Male,Divorced,4,HR,2010-02-14 06:04:08,Full-time,Travel_Frequently,45,Remote,8,Software Engineer,4,,Active
1039,EMP01039,28,Female,Divorced,3,Medical,2021-03-02 19:31:17,Full-time,Travel_Frequently,20,Remote,9,Sales Executive,3,1498.0,Attrited
1040,EMP01040,54,Female,Single,2,Technical,2021-12-25 14:41:56,Full-time,Travel_Rarely,45,Office,20,HR Manager,5,,Active
1041,EMP01041,55,Male,Single,1,Life Sciences,2015-10-27 06:57:20,Full-time,Non-Travel,23,Office,12,HR Manager,5,,Active
1042,EMP01042,52,Female,Divorced,4,HR,2020-04-19 16:37:50,Full-time,Non-Travel,22,Hybrid,5,Data Analyst,1,4672.0,Attrited
1043,EMP01043,44,Male,Married,1,Life Sciences,2019-11-23 03:29:20,Full-time,Travel_Rarely,34,Remote,13,HR Manager,1,2907.0,Active
1044,EMP01044,34,Male,Divorced,1,Technical,2022-09-29 18:30:18,Full-time,Non-Travel,21,Remote,5,Software Engineer,4,,Active
1045,EMP01045,52,Female,Single,2,HR,2022-01-22 04:45:20,Contract,Non-Travel,9,Hybrid,15,Sales Executive,4,,Attrited
1046,EMP01046,36,Male,Married,4,Life Sciences,2022-11-28 01:02:30,Full-time,Travel_Rarely,10,Hybrid,5,HR Manager,5,,Active
1047,EMP01047,24,Male,Married,1,HR,2016-01-22 09:32:37,Full-time,Travel_Rarely,49,Hybrid,5,Software Engineer,4,,Active
1048,EMP01048,57,Male,Single,2,Technical,2014-09-10 02:07:57,Full-time,Travel_Frequently,10,Hybrid,4,Software Engineer,5,,Attrited
1049,EMP01049,41,Female,Divorced,3,HR,2015-06-11 05:54:55,Full-time,Travel_Rarely,45,Remote,16,Manager,3,1994.0,Active
1050,EMP01050,34,Female,Divorced,2,Technical,2020-07-24 14:37:35,Full-time,Travel_Frequently,30,Office,18,Manager,3,225.0,Attrited
1051,EMP01051,51,Female,Divorced,5,HR,2019-10-07 01:56:19,Full-time,Travel_Frequently,33,Remote,10,HR Manager,2,2130.0,Active
1052,EMP01052,38,Female,Single,2,HR,2015-09-08 06:34:18,Full-time,Non-Travel,2,Office,20,Manager,1,2230.0,Active
1053,EMP01053,27,Male,Married,2,Medical,2018-06-19 03:28:13,Full-time,Travel_Rarely,49,Hybrid,3,Software Engineer,2,522.0,Attrited
1054,EMP01054,30,Female,Single,2,Technical,2021-02-04 02:42:04,Contract,Non-Travel,32,Office,10,Software Engineer,3,4999.0,Active
1055,EMP01055,27,Female,Divorced,1,Marketing,2020-11-14 05:54:34,Full-time,Travel_Rarely,45,Remote,13,Manager,4,,Active
1056,EMP01056,53,Female,Single,4,HR,2021-02-18 02:52:07,Full-time,Travel_Rarely,17,Remote,3,Sales Executive,1,2976.0,Attrited
1057,EMP01057,43,Female,Married,2,Life Sciences,2020-05-14 14:37:14,Full-time,Non-Travel,28,Remote,4,Manager,1,4331.0,Attrited
1058,EMP01058,41,Male,Single,2,Medical,2014-01-05 20:57:43,Full-time,Travel_Frequently,45,Remote,13,Sales Executive,2,1491.0,Attrited
1059,EMP01059,39,Male,Divorced,5,Medical,2017-06-04 12:44:46,Full-time,Travel_Rarely,17,Remote,14,Manager,1,4843.0,Active
1060,EMP01060,39,Male,Married,5,HR,2022-02-25 10:38:43,Contract,Travel_Frequently,14,Remote,4,Software Engineer,3,2594.0,Active
1061,EMP01061,56,Female,Single,3,Marketing,2019-10-27 08:11:26,Full-time,Non-Travel,10,Hybrid,12,Software Engineer,4,,Active
1062,EMP01062,49,Female,Single,3,Medical,2019-11-27 08:55:13,Full-time,Non-Travel,34,Office,16,Manager,2,4478.0,Attrited
1063,EMP01063,38,Male,Married,5,Technical,2014-09-19 02:08:20,Full-time,Travel_Rarely,14,Hybrid,10,Data Analyst,4,,Active
1064,EMP01064,22,Female,Married,4,HR,2019-03-09 11:41:38,Contract,Non-Travel,17,Office,20,Sales Executive,2,4499.0,Active
1065,EMP01065,21,Female,Divorced,3,HR,2021-05-30 18:58:00,Full-time,Travel_Rarely,37,Office,17,Data Analyst,5,,Active
1066,EMP01066,25,Male,Married,4,Marketing,2013-12-05 01:28:42,Full-time,Travel_Rarely,22,Office,7,Software Engineer,1,4150.0,Active
1067,EMP01067,40,Male,Divorced,5,Technical,2011-07-14 19:21:13,Full-time,Travel_Rarely,18,Remote,4,Sales Executive,5,,Active
1068,EMP01068,31,Female,Single,3,Technical,2019-08-17 19:15:57,Full-time,Travel_Rarely,35,Remote,12,Manager,1,2609.0,Active
1069,EMP01069,22,Female,Divorced,2,Marketing,2013-07-08 10:21:35,Full-time,Travel_Rarely,48,Remote,10,Sales Executive,5,,Active
1070,EMP01070,23,Female,Single,5,Life Sciences,2019-04-21 02:48:58,Full-time,Non-Travel,18,Office,2,Sales Executive,4,,Active
1071,EMP01071,43,Male,Married,3,Technical,2012-08-10 10:50:39,Full-time,Travel_Rarely,30,Office,14,HR Manager,3,138.0,Active
1072,EMP01072,32,Male,Single,4,Life Sciences,2013-03-22 15:07:51,Full-time,Travel_Frequently,37,Office,8,Sales Executive,2,533.0,Active
1073,EMP01073,40,Male,Married,4,Life Sciences,2018-02-25 11:14:40,Full-time,Travel_Rarely,40,Hybrid,10,Software Engineer,1,4993.0,Active
1074,EMP01074,25,Male,Single,3,HR,2013-08-19 18:56:33,Contract,Travel_Rarely,6,Remote,6,Data Analyst,2,3374.0,Attrited
1075,EMP01075,57,Female,Single,4,HR,2017-12-12 00:23:43,Full-time,Travel_Rarely,15,Remote,2,Data Analyst,3,715.0,Attrited
1076,EMP01076,58,Male,Single,3,Medical,2011-12-11 00:58:11,Full-time,Non-Travel,35,Remote,14,Manager,5,,Attrited
1077,EMP01077,50,Male,Single,3,HR,2022-11-27 18:58:09,Full-time,Travel_Frequently,26,Hybrid,11,HR Manager,4,,Active
1078,EMP01078,29,Female,Divorced,4,Technical,2011-02-16 00:31:07,Full-time,Travel_Frequently,41,Hybrid,2,Data Analyst,2,2325.0,Active
1079,EMP01079,54,Female,Single,1,Technical,2013-09-15 12:53:46,Contract,Travel_Frequently,27,Hybrid,4,Data Analyst,5,,Active
1080,EMP01080,55,Female,Divorced,2,Life Sciences,2022-06-11 18:21:43,Full-time,Non-Travel,30,Office,6,Sales Executive,1,3045.0,Active
1081,EMP01081,42,Male,Married,5,Technical,2015-11-04 06:24:19,Full-time,Non-Travel,11,Hybrid,4,Software Engineer,2,2105.0,Active
1082,EMP01082,44,Female,Married,2,HR,2022-08-18 11:26:12,Full-time,Travel_Rarely,24,Office,5,Software Engineer,2,4665.0,Active
1083,EMP01083,37,Female,Divorced,5,HR,2022-02-01 15:27:25,Full-time,Non-Travel,14,Office,6,Manager,1,4165.0,Active
1084,EMP01084,30,Male,Married,5,HR,2022-12-17 00:29:07,Full-time,Travel_Frequently,23,Remote,9,Software Engineer,3,3270.0,Active
1085,EMP01085,50,Male,Married,2,Marketing,2020-12-26 20:31:03,Full-time,Travel_Frequently,9,Remote,16,Data Analyst,5,,Attrited
1086,EMP01086,43,Female,Single,3,Technical,2010-03-31 01:21:21,Full-time,Non-Travel,42,Hybrid,11,Sales Executive,2,720.0,Active
1087,EMP01087,52,Male,Single,4,Medical,2019-02-10 04:18:00,Full-time,Non-Travel,47,Office,11,Software Engineer,5,,Active
1088,EMP01088,37,Female,Single,1,Technical,2020-12-07 13:41:37,Full-time,Travel_Frequently,18,Office,10,HR Manager,4,,Active
1089,EMP01089,37,Female,Divorced,1,Technical,2012-01-21 13:07:29,Contract,Travel_Frequently,39,Office,1,HR Manager,5,,Active
1090,EMP01090,34,Male,Divorced,1,Marketing,2018-12-18 09:18:52,Full-time,Travel_Frequently,19,Remote,17,HR Manager,5,,Active
1091,EMP01091,29,Female,Married,2,Technical,2010-09-19 06:40:11,Full-time,Travel_Frequently,5,Remote,8,Software Engineer,1,180.0,Attrited
1092,EMP01092,22,Male,Single,2,Life Sciences,2013-07-29 15:48:57,Full-time,Travel_Frequently,18,Remote,16,Sales Executive,5,,Active
1093,EMP01093,45,Male,Divorced,3,HR,2011-08-24 10:09:11,Full-time,Non-Travel,33,Remote,6,Software Engineer,3,8.0,Active
1094,EMP01094,59,Male,Divorced,1,HR,2012-10-04 12:36:02,Full-time,Non-Travel,44,Remote,14,Data Analyst,5,,Active
1095,EMP01095,29,Female,Single,3,Marketing,2020-12-28 15:28:09,Full-time,Travel_Rarely,38,Remote,2,Software Engineer,4,,Attrited
1096,EMP01096,42,Male,Divorced,1,HR,2017-06-26 03:55:54,Full-time,Travel_Rarely,13,Hybrid,9,HR Manager,5,,Attrited
1097,EMP01097,24,Male,Single,2,Life Sciences,2017-02-11 22:30:37,Full-time,Travel_Rarely,49,Hybrid,4,HR Manager,1,2888.0,Attrited
1098,EMP01098,46,Female,Married,4,Marketing,2020-12-31 00:58:01,Full-time,Non-Travel,9,Hybrid,19,Sales Executive,4,,Active
1099,EMP01099,49,Female,Married,4,Medical,2016-06-09 23:39:26,Full-time,Travel_Rarely,26,Hybrid,17,Manager,1,2003.0,Active
1100,EMP01100,54,Female,Married,4,HR,2018-09-02 20:25:01,Full-time,Travel_Rarely,1,Office,1,HR Manager,3,3756.0,Active
1101,EMP01101,43,Female,Single,4,Technical,2010-06-16 10:45:11,Full-time,Non-Travel,12,Remote,2,HR Manager,3,973.0,Active
1102,EMP01102,57,Male,Divorced,5,Life Sciences,2019-04-16 02:15:05,Full-time,Travel_Frequently,24,Remote,17,Manager,1,4400.0,Attrited
1103,EMP01103,31,Male,Married,1,Life Sciences,2010-06-29 04:50:11,Contract,Non-Travel,1,Hybrid,2,Software Engineer,3,2821.0,Active
1104,EMP01104,26,Male,Married,4,HR,2010-11-12 05:58:47,Contract,Non-Travel,4,Office,3,HR Manager,1,3036.0,Attrited
1105,EMP01105,38,Female,Married,5,Medical,2017-08-22 07:35:49,Full-time,Travel_Frequently,7,Hybrid,4,Sales Executive,2,3743.0,Active
